time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
3.4,8.39481495e-11,0.0407560494,0.040882309,0.2560778107687654,0.25687112323237576
3.5,8.425009e-11,0.041607949,0.0416507203,0.2614304538186775,0.26169919382240653
3.6,8.45908305e-11,0.0424555176,0.0424069291,0.26675588439302433,0.26645059384372644
3.7,8.49717135e-11,0.043298431,0.0431509304,0.2720520654831291,0.27112529188040896
3.8,8.539454e-11,0.0441365292,0.0438829212,0.2773179917793428,0.2757245257199596
3.9,8.58625745e-11,0.0449697751,0.0446030574,0.2825534301754904,0.28024927491096774
4.0,8.64080675e-11,0.0458005392,0.0453110907,0.2877732749623427,0.2846979793385216
4.1,8.70772345e-11,0.0466316255,0.0460067725,0.29299514419150097,0.28906907700275386
4.2,8.7831864e-11,0.0474580688,0.0466913241,0.29818784059127795,0.2933702415578801
4.3,8.86631945e-11,0.0482784466,0.0473653297,0.30334242633057423,0.29760514364075685
4.4,8.95749825e-11,0.0490924207,0.0480293652,0.30845677643611896,0.30177740173780254
