time,kinetic_energy,lc_w_z05,lc_w_z_weighted,convective_wavelength_z05_2pi_lc,convective_wavelength_z_weighted_2pi_lc
5.4,5.05050245e-12,0.0476847674,0.0458594994,0.29961222990395614,0.2881437328246911
5.5,5.063613e-12,0.0478335496,0.0460233539,0.30054705603696596,0.28917326101160634
5.6,5.07985075e-12,0.0479470319,0.0461768395,0.3012600863569509,0.29013763947838994
5.7,5.0987226e-12,0.0480272746,0.0463202602,0.30176426611059937,0.2910387783133753
5.8,5.1202674e-12,0.0480767957,0.0464540495,0.3020754163585147,0.2918794012773932
5.9,5.14419785e-12,0.0480981985,0.0465787693,0.3022098941170072,0.2926630388922676
6.0,5.17038565e-12,0.0480954304,0.0466950758,0.3021925016317584,0.2933938141841971
6.1,5.19857e-12,0.0480709281,0.0468032934,0.3020385491404063,0.2940737654184953
6.2,5.2285991e-12,0.0480277848,0.0469042448,0.30176747179174307,0.29470806177171455
6.3,5.2606481e-12,0.0479698494,0.0469989276,0.3014034529376975,0.2953029713495171
6.4,5.2951565e-12,0.0478996535,0.047088759,0.30096239909019323,0.29586739868212053
6.5,5.33281285e-12,0.0478213734,0.0471759258,0.3004705507160287,0.2964150838391543
6.6,5.3737895e-12,0.0477369014,0.0472612443,0.2999397974867606,0.296951155784785
6.7,5.41751465e-12,0.0476485427,0.0473463502,0.2993846234011591,0.29748589192521924
6.8,5.46336215e-12,0.0475582438,0.0474327525,0.29881725867942466,0.2980287735870858
6.9,5.51079515e-12,0.0474673709,0.0475218344,0.29824628740932385,0.2985884916723014
7.0,5.55984455e-12,0.047377693,0.0476152429,0.29768282454566514,0.2991753945870671
7.1,5.61037925e-12,0.0472902676,0.0477135139,0.29713351455691084,0.2997928494903889
7.2,5.66213755e-12,0.0472062593,0.0478178891,0.2966056748406697,0.3004486582134629
7.3,5.71494985e-12,0.0471261209,0.0479281041,0.29610215042324883,0.3011411594820937
7.4,5.76866355e-12,0.0470504295,0.0480438325,0.29562656733088893,0.3018683024645971
7.5,5.82332245e-12,0.0469796586,0.048164024,0.2951819006518331,0.30262348793144495
7.6,5.87867515e-12,0.0469134339,0.0482868521,0.2947657985898207,0.30339523964467374
7.7,5.934527e-12,0.0468518021,0.0484100912,0.29437855456960565,0.30416957374706377
7.8,5.9908965e-12,0.0467944916,0.0485317749,0.2940184620780586,0.304934134983027
7.9,6.04755985e-12,0.0467414543,0.0486490694,0.2936852188939661,0.30567111806204
8.0,6.10441625e-12,0.0466922952,0.0487600749,0.2933763431591319,0.30636858618865614
8.1,6.1612502e-12,0.0466466175,0.0488621209,0.29308934170562617,0.3070097601165126
8.2,6.21820065e-12,0.0466046021,0.0489536209,0.2928253511616709,0.3075846715721195
8.3,6.2749911e-12,0.0465657698,0.0490330999,0.2925813606248669,0.30808405285714885
8.4,6.3315305e-12,0.0465295341,0.0490991801,0.2923536850070315,0.3084992469988843
8.5,6.38767865e-12,0.0464958195,0.0491516477,0.2921418499276741,0.30882891065230733
8.6,6.44348325e-12,0.0464644944,0.0491904193,0.2919450285196082,0.3090725197997632
8.7,6.49868485e-12,0.0464349808,0.0492157207,0.29175958910172617,0.3092314931844942
8.8,6.55334395e-12,0.0464071753,0.0492284002,0.2915848819926674,0.30931116083259663
8.9,6.6073483e-12,0.0463805162,0.0492290353,0.29141737792724476,0.3093151512835852
9.0,6.6606134e-12,0.0463547191,0.0492189992,0.2912552899675569,0.30925209260752384
9.1,6.71318475e-12,0.0463290726,0.0491993543,0.29109414825557633,0.3091286600604828
9.2,6.76489675e-12,0.0463032157,0.0491713542,0.2909316845614071,0.30895273024356323
9.3,6.81577025e-12,0.0462770132,0.0491365717,0.29076704939839576,0.30873418535061625
9.4,6.86584135e-12,0.0462498002,0.0490959142,0.2905960650766315,0.30847872674398963
9.5,6.9148531e-12,0.0462209567,0.0490503267,0.29041483602122387,0.30819229203379855
9.6,6.96308225e-12,0.0461902525,0.0490004409,0.2902219158429152,0.30787885030820167
9.7,7.0103258e-12,0.0461573035,0.048947003,0.29001489117022894,0.30754309008007513
9.8,7.05654775e-12,0.0461214956,0.0488904711,0.2897899034990679,0.3071878896766082
9.9,7.10179465e-12,0.0460828005,0.0488310993,0.2895467750152881,0.30681484565518735
10.0,7.1460546e-12,0.0460409646,0.0487687399,0.2892839123030954,0.30642302998934284
10.1,7.18935515e-12,0.0459964272,0.0487041469,0.2890040755657955,0.3060171802007962
10.2,7.2316771e-12,0.0459486476,0.0486367706,0.2887038674850926,0.305593842422584
10.3,7.27301655e-12,0.0458976786,0.0485663312,0.2883836198131709,0.3051512586194575
10.4,7.3134777e-12,0.045844,0.0484929469,0.28804634722234096,0.30469017146391986
10.5,7.35293535e-12,0.0457874729,0.0484162824,0.2876911769781635,0.3042084742039376
10.6,7.3914352e-12,0.0457287433,0.0483362913,0.2873221680183469,0.3037058752997125
10.7,7.4289476e-12,0.0456681189,0.0482529807,0.28694125367901036,0.3031824193618602
10.8,7.4655704e-12,0.0456060256,0.0481662807,0.2865511099687761,0.3026376671957277
10.9,7.50115175e-12,0.0455428492,0.0480762721,0.2861541609405356,0.30207212648268783
11.0,7.5358875e-12,0.0454791452,0.0479829759,0.285753896903727,0.3014859291696322
11.1,7.5696204e-12,0.0454151824,0.0478865967,0.28535200677856093,0.30088036079627445
11.2,7.6024884e-12,0.0453512361,0.0477874681,0.2849502203259524,0.3002575174332332
11.3,7.63440275e-12,0.0452877272,0.0476855806,0.2845511821385973,0.2996173393902479
11.4,7.66555345e-12,0.0452254702,0.0475819694,0.2841600098709282,0.29896633102074865
11.5,7.69583445e-12,0.0451643847,0.0474770491,0.28377619835484647,0.2983070973333638
11.6,7.7252523e-12,0.0451048698,0.0473711062,0.28340225520960827,0.2976414384606838
11.7,7.7539205e-12,0.0450469696,0.0472649349,0.2830384575236855,0.29697434450847965
11.8,7.78181035e-12,0.0449905773,0.0471588847,0.2826841342528874,0.2963080114500162
11.9,7.80891325e-12,0.0449361447,0.0470541405,0.2823421241403358,0.2956498842315639
12.0,7.8353212e-12,0.0448835883,0.0469509595,0.2820119025400576,0.2950015788883838
12.1,7.86099115e-12,0.0448324555,0.0468497139,0.2816906256823826,0.29436543402204723
12.2,7.88591115e-12,0.0447829016,0.0467509673,0.28137926934598917,0.2937449908357933
12.3,7.9101948e-12,0.0447345266,0.0466550729,0.28107532025675436,0.2931424685506725
12.4,7.93380685e-12,0.0446871931,0.0465621947,0.280777915105017,0.29255889760907516
12.5,7.95692275e-12,0.0446402463,0.0464722023,0.2804829396610379,0.2919934586836374
12.6,7.97938795e-12,0.044593792,0.0463853888,0.28019105868582256,0.29144799337597255
12.7,8.00139555e-12,0.0445474968,0.0463015534,0.27990017736538964,0.290921240022471
12.8,8.0227962e-12,0.0445012365,0.0462204642,0.2796095153281239,0.2904117415524601
12.9,8.04376665e-12,0.0444546043,0.0461417698,0.27931651657424245,0.2899172900546228
13.0,8.0642775e-12,0.0444078365,0.0460651161,0.27902266582043334,0.28943566065304177
13.1,8.08445415e-12,0.0443609697,0.0459903445,0.2787281930312788,0.2889658568345275
13.2,8.10411445e-12,0.0443138062,0.0459170556,0.27843185602104364,0.2885053690948681
13.3,8.12341925e-12,0.0442664948,0.0458448471,0.27813458972770155,0.2880516697086147
13.4,8.14235305e-12,0.0442192689,0.0457735298,0.2778378606467032,0.28760356989710695
13.5,8.16094315e-12,0.0441725603,0.0457033168,0.2775443818574643,0.28716240860713393
13.6,8.17927615e-12,0.0441264085,0.045633952,0.2772544015458044,0.2867265767149385
13.7,8.197372e-12,0.0440812668,0.045565614,0.27697076787962327,0.28629719639741646
13.8,8.2152108e-12,0.0440372288,0.0454981486,0.2766940689650657,0.2858732987873935
13.9,8.23272e-12,0.0439947264,0.0454320515,0.2764270185098659,0.2854579984598263
14.0,8.24994675e-12,0.0439536962,0.0453670759,0.2761692181600752,0.2850497447245811
14.1,8.26695755e-12,0.0439145243,0.0453037654,0.2759230938535409,0.2846519531211909
14.2,8.28383315e-12,0.0438771212,0.0452420542,0.27568808324517796,0.28426421021606246
14.3,8.3004292e-12,0.0438415182,0.0451820804,0.2754643829986864,0.28388738371708677
14.4,8.3168611e-12,0.0438075907,0.0451238999,0.2752512102291771,0.2835218248543224
14.5,8.33295805e-12,0.0437753277,0.0450676349,0.27504849582161156,0.28316830143301397
14.6,8.34892675e-12,0.0437445494,0.0450131523,0.2748551100592716,0.282825977161197
14.7,8.3646315e-12,0.0437149257,0.044960194,0.27466897886268726,0.2824932303487438
14.8,8.3801463e-12,0.0436862249,0.0449084429,0.274488646417823,0.2821680685975934
14.9,8.395399e-12,0.0436582865,0.0448578344,0.27431310427343686,0.281850086013975
15.0,8.41042905e-12,0.0436308065,0.0448080799,0.2741404423411956,0.2815374692706089
15.1,8.42534165e-12,0.0436034236,0.0447587346,0.27396839050624766,0.2812274236066706
15.2,8.43988165e-12,0.043576062,0.0447097362,0.2737964725031467,0.28091955757971526
15.3,8.45417955e-12,0.0435485368,0.0446610423,0.27362352657092953,0.280613604782686
15.4,8.4682771e-12,0.043520859,0.0446126585,0.27344962182463445,0.2803096004014205
15.5,8.4822027e-12,0.0434926672,0.0445643735,0.2732724875210915,0.2800062167988633
15.6,8.49588795e-12,0.0434644101,0.0445166673,0.27309494292554803,0.2797064699039619
15.7,8.5092342e-12,0.0434355265,0.0444694061,0.27291346191440957,0.2794095190265222
15.8,8.5223477e-12,0.0434065088,0.0444231997,0.2727311383281214,0.2791191956529446
15.9,8.5352408e-12,0.0433773309,0.044378365,0.272547808175547,0.2788374909246528
16.0,8.5478809e-12,0.043347889,0.0443350749,0.27236281926205164,0.27856549120438645
16.1,8.5603143e-12,0.0433184797,0.0442938297,0.2721780351803972,0.2783063399697548
16.2,8.57252845e-12,0.0432892877,0.0442548424,0.27199461643490996,0.27806137553922816
16.3,8.5844251e-12,0.0432600011,0.0442182602,0.27181060330009277,0.27783152279768386
16.4,8.5960069e-12,0.0432308445,0.0441843049,0.2716274069793654,0.277618175355623
16.5,8.60746625e-12,0.0432018748,0.0441528935,0.27144538498597204,0.27742081170866506
16.6,8.61865305e-12,0.0431730613,0.0441239246,0.2712643444261236,0.2772387947418199
16.7,8.62959285e-12,0.043144905,0.0440974982,0.27108743317565903,0.27707275277361826
16.8,8.64028205e-12,0.0431169751,0.0440730779,0.2709119444383481,0.2769193155034613
16.9,8.65078265e-12,0.0430893161,0.0440502659,0.2707381578159368,0.27677598348023397
