time,A_m,sqrt_A_m
431.802,0.00291135044,0.0539569313
431.9,0.00291122758,0.0539557928
431.998,0.00291114188,0.0539549987
432.103,0.00291107136,0.0539543452
432.201,0.00291101349,0.0539538088
432.299,0.00291098024,0.0539535007
432.397,0.00291101348,0.0539538088
432.502,0.00291113678,0.0539549514
432.6,0.00291131582,0.0539566105
432.698,0.00291151756,0.05395848
432.803,0.00291174296,0.0539605686
432.901,0.00291197895,0.0539627553
432.999,0.00291226047,0.0539653636
433.097,0.00291259228,0.0539684379
433.202,0.00291298333,0.0539720606
433.3,0.00291335233,0.0539754789
433.398,0.00291367966,0.0539785111
433.503,0.00291396539,0.0539811577
433.601,0.00291421214,0.0539834432
433.699,0.00291447752,0.0539859011
433.797,0.00291476223,0.0539885379
433.902,0.00291504825,0.0539911868
434.0,0.00291527623,0.053993298
434.098,0.00291544642,0.0539948741
434.203,0.00291551082,0.0539954704
434.301,0.00291545975,0.0539949975
434.399,0.00291537167,0.0539941819
434.497,0.00291524587,0.0539930168
434.602,0.00291502245,0.0539909479
434.7,0.00291478155,0.0539887169
434.798,0.00291456721,0.0539867318
434.903,0.00291439819,0.0539851664
435.001,0.00291428113,0.0539840822
435.099,0.00291416695,0.0539830247
435.197,0.00291403175,0.0539817724
435.302,0.00291386175,0.0539801977
435.4,0.00291370131,0.0539787117
435.498,0.0029135443,0.0539772572
435.603,0.00291338921,0.0539758207
435.701,0.00291324648,0.0539744984
435.799,0.00291310481,0.053973186
435.897,0.0029129733,0.0539719677
436.002,0.00291284055,0.0539707379
436.1,0.00291271727,0.0539695958
436.198,0.00291258139,0.053968337
436.303,0.00291242688,0.0539669054
436.401,0.0029122879,0.0539656178
